BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,SalePrice
2.0,-1.3552551742890226,1293,572,-0.3217680019025101,-0.46594660957932266,60.0,0.0,121,5,0.5660425691174191,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,187750
2.0,1.0394788590324258,481,505,0.12121933992545679,0.548529444572435,128.0,90.0,0,4,1.0072932891003878,1953,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,149500
3.0,-1.3552551742890226,864,280,-1.5687815091259727,0.040293684103260806,71.0,0.0,0,5,-0.39381253228281793,1970,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,116050
2.0,1.08042132880719,0,528,-0.5074326433385369,-0.515469143991457,64.0,275.0,0,5,0.11583641625586787,1979,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,153337
3.0,1.0661039911467471,319,354,-0.135831656875862,0.7198132300783138,69.0,0.0,116,5,0.7555872501629409,1954,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,165000
3.0,0.7323935248577469,175,264,-1.7431757789718036,-0.6342351279963052,60.0,0.0,0,9,-0.5084556731865537,1982,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,130500
3.0,1.2142561241501066,35,784,-0.22284027639780193,-0.5039281344612854,78.0,200.0,0,5,0.6738736928691941,1997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,206300
2.0,-1.3552551742890226,689,540,-0.11610351690663055,-1.6222519161826394,34.0,0.0,102,5,-0.8210461840185259,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,146000
3.0,-1.3552551742890226,1065,461,-0.9311642453484593,-0.057542732513110435,80.0,66.0,0,5,0.0689225632653755,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,126500
3.0,-1.3552551742890226,661,552,-0.4434577401020005,-1.0358416075306784,53.0,0.0,0,6,-0.8919902580447571,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,139000
2.0,-1.3552551742890226,736,0,0.012225380633900848,-1.393462640246042,33.0,0.0,0,5,-0.703683840814225,1920,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,113000
2.0,-1.3552551742890226,572,0,-0.8437609766510843,0.09075298068941967,60.0,0.0,8,5,-1.1231444950478064,1924,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,79000
3.0,-1.3552551742890226,1428,480,-0.03845410127679504,0.46370493115238315,95.0,0.0,120,5,0.8491022511653711,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,182000
3.0,0.1425919438824082,554,431,0.4154451912564609,-0.2621135783489463,69.0,0.0,84,5,-0.6127134355975984,1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,188000
3.0,0.45240370178037403,317,720,-1.5687815091259727,-0.46594660957932266,60.0,0.0,0,8,-0.39381253228281793,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,129000
5.0,-1.3552551742890226,686,0,0.8735725040359607,-0.4979101374697233,69.0,0.0,0,8,-0.828609565609884,1916,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,160000
3.0,-1.3552551742890226,1319,462,0.1851722302155309,-0.1677024179112573,80.0,237.0,36,9,0.6211561774117218,1962,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,174000
4.0,-1.3552551742890226,879,660,0.7694721194539093,0.8290021261913005,58.0,0.0,17,5,-0.3583426912531107,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219210
3.0,0.8444260257843662,252,812,0.9954402715968544,0.35486976756393596,85.0,160.0,52,5,-0.039260947621504685,2008,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,310000
2.0,1.3487574130354103,225,874,0.6515008989217472,0.49785159075789054,72.0,562.0,49,5,1.5787825662037562,2003,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,374000
2.0,-1.3552551742890226,968,480,-1.2221859852973909,-0.14025208076393048,60.0,0.0,0,6,-0.15113208485455742,1923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,100000
4.0,0.710807075231375,435,619,1.8425668211317892,0.3594406468961989,69.0,220.0,65,7,0.04424897936613751,1968,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,250000
0.0,0.7391425246844585,0,364,-1.2474841441946818,0.2168387134878338,69.0,0.0,0,9,-0.9252035150587017,1965,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,145000
3.0,-1.3552551742890226,1237,880,1.9775884660219711,0.7510670554137353,75.0,0.0,502,9,0.44630565404040473,1893,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,325000
3.0,-1.3552551742890226,2153,694,1.8299863739321212,0.7785739235863639,105.0,772.0,84,5,2.2636115135340487,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,380000
2.0,1.2494010905634192,221,482,0.3933768407516652,-1.6222519161826394,44.0,174.0,53,5,1.1874374778760601,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,275000
3.0,1.1852916216046625,40,403,-0.32879225068018403,0.3892378570327356,69.0,85.0,26,5,0.5766644362358693,1985,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,180000
3.0,-1.3552551742890226,1694,776,0.4806985009820275,0.2596391585082227,64.0,72.0,33,5,1.3866338233473567,2008,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245350
2.0,0.5802354518471241,460,301,-1.2538418327687757,0.6436579095021058,69.0,0.0,0,8,-0.17414910765296615,1960,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,151500
3.0,0.8603337718197378,141,300,-1.1261039540004567,0.20907517153781188,69.0,0.0,72,5,-0.25057142447308123,1962,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,134500
2.0,-1.3552551742890226,780,0,-1.0627059194986141,-0.7113442937163985,54.0,0.0,0,8,-0.5956365191717323,1875,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,94000
3.0,0.6203039563990238,281,663,0.4446209367974358,-0.38697857827241783,69.0,0.0,96,5,-0.5132714050868402,2000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,216000
2.0,1.409698040123147,413,839,1.1515849006086198,0.2526018673600329,91.0,660.0,46,6,2.1819072437730456,1995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,350000
4.0,-0.014984774087524688,692,551,1.0300144016800623,0.5302829802388155,69.0,298.0,224,6,-0.4318309791416084,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,195000
3.0,-1.3552551742890226,626,288,-0.5248903873229694,0.31198121031025766,75.0,0.0,28,6,-0.981824207393677,1980,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,120000
3.0,-1.3552551742890226,1284,647,1.230923086896218,0.044841623640247366,69.0,149.0,87,5,0.5468951751008807,2002,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,228500
3.0,0.686575424731964,378,467,0.7482138952324145,1.731479161364424,69.0,0.0,98,6,-0.13964769146331943,1994,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,248000
3.0,-0.6759727370759079,247,336,-0.7132182810944806,0.009208041807876117,71.0,0.0,88,5,0.24415518732783625,1963,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,124000
2.0,-0.7960089178258333,1330,437,0.11919883009875239,-1.6222519161826394,43.0,14.0,20,5,0.6780795871202779,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,191000
3.0,0.7534182262150977,0,484,-0.3031160628062797,0.1967031447058426,78.0,99.0,0,6,0.012745308526669292,1974,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,181000
2.0,0.10858677231140658,356,280,-0.4240423390398792,-0.021315030565245086,60.0,0.0,0,5,-1.1550298406455715,1939,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,105000
3.0,-1.3552551742890226,978,286,-0.051257905023355976,0.5773091373798096,69.0,0.0,0,5,-0.12817923690909405,1960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,139900
4.0,0.6997921561373716,834,301,-0.008787867430675727,0.12076822260639704,75.0,243.0,0,6,0.8780324993921775,1958,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,157900
3.0,0.38513466132683594,416,240,-0.5677120224251269,0.48489050636977243,70.0,0.0,0,6,-0.6249368182831097,1946,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,130500
3.0,-1.3552551742890226,953,460,0.4264191656382775,-0.2330665335060492,69.0,0.0,40,5,-0.18568194991447662,2000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,172400
3.0,0.43259182602939195,0,572,-0.18684093553277853,-0.4837595637367822,60.0,0.0,50,5,-1.6471702851129848,1955,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,130000
3.0,-1.3552551742890226,707,403,-0.06841447216456069,-0.022169783255553452,74.0,0.0,35,5,-0.7758509202623398,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178000
3.0,0.20956387293483505,491,457,-0.22737048829006556,0.1286945278480068,69.0,0.0,0,5,0.732603646247178,1967,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,161500
3.0,0.5907402712634219,286,410,-0.7832291554204152,-0.31109956256619703,65.0,0.0,0,7,-0.5640316209647431,1939,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,119900
4.0,0.5860892850629287,449,360,1.467484920198233,1.147059607283654,80.0,0.0,0,8,-0.18799047862816237,1932,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,239000
3.0,0.7921117315621614,1139,546,0.7383516545188819,0.4822549118146471,105.0,480.0,122,6,1.6795808267420111,1977,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,190000
2.0,0.4368833292671956,96,264,-1.1629363120599487,-1.6222519161826394,21.0,232.0,0,5,-1.364265919790165,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,85400
3.0,1.151233235417254,410,480,0.3261871211899142,0.28315781311813837,69.0,28.0,68,7,1.219531032486596,1977,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,205000
3.0,0.36015381502715027,748,484,-0.8885571277864237,0.005629510488882873,71.0,0.0,0,5,0.11137906232084908,1983,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,134000
3.0,1.1263860253252738,90,1356,0.34875023577474856,1.731479161364424,69.0,149.0,0,4,0.4720848533801839,1961,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,168000
3.0,0.8001716733519771,88,413,0.13331410006207758,0.39044793920910065,70.0,0.0,75,5,-0.5422333122965162,1997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,185000
3.0,1.032697955038454,138,484,-0.6919983278681282,0.836983530989522,69.0,86.0,0,7,0.2617146705326607,1964,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,180500
4.0,0.4824825397565373,490,282,0.22641722495709554,0.7809782520828095,75.0,0.0,0,5,-0.2855516199462182,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,152000
3.0,0.42682962396869,397,471,0.846691284008613,0.08145454883288886,80.0,125.0,81,5,-0.6029501057088019,1993,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,215000
2.0,0.9211477623995954,132,756,-0.31009706288719724,-0.09712348910010678,64.0,0.0,0,7,-0.09615148355323731,1957,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,153000
2.0,-1.3552551742890226,849,360,1.1872620202757602,-0.2380766741389225,90.0,0.0,156,5,-0.42944918067394394,1898,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,106000
4.0,-1.3552551742890226,1580,610,1.6199741060191193,0.3793561635823706,102.0,0.0,214,5,1.1592841088351011,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340000
3.0,0.6916847827262733,312,440,0.5515852092768004,0.12790335198052735,77.0,0.0,0,7,-0.2808786414494816,1962,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,159000
3.0,-1.3552551742890226,862,208,-0.6761804530003448,-0.8185265552114763,50.0,0.0,0,7,-0.39855436731539357,1929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,120000
3.0,-1.3552551742890226,0,336,0.6157054025146474,1.6758287493884787,100.0,75.0,0,4,-2.260872514569943,1960,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,115000
2.0,-0.1285129903633227,958,440,-1.2538418327687757,-1.1989498663376412,69.0,0.0,205,5,0.09799363905958154,1976,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,128000
3.0,-0.47357829059908174,1774,774,0.7118936361060746,0.47283643530372843,90.0,452.0,108,5,1.637030464907821,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,314813
3.0,0.28640410110240955,476,281,0.5198920463597088,0.42504656203769164,60.0,0.0,0,4,-0.6249368182831097,1949,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,131000
3.0,1.2259308924437955,122,858,1.909160778418534,0.9485268109035533,67.0,268.0,66,5,0.8986504764959079,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,446261
3.0,0.48914934631629436,459,560,-0.1712250440762318,-0.7426955872350746,52.0,0.0,0,6,-0.34655585218273255,1931,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,127500
4.0,0.2986829703878328,611,164,0.7085700097229954,-1.6222519161826394,50.0,0.0,0,8,-0.2855516199462182,1915,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,155000
3.0,0.3569674471467951,322,521,-0.5677120224251269,0.39769264174016633,105.0,0.0,26,5,0.36638994451089296,1995,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,177500
2.0,0.397299709468974,360,660,-0.1380316425962867,0.5798189490380317,69.0,0.0,0,6,-0.7434031569388851,1941,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,128500
3.0,-1.3552551742890226,728,400,0.020589931080837735,-0.25511216880670756,51.0,0.0,24,5,-0.7235140172996314,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,176000
4.0,1.2429087744789054,88,711,1.5977728366673325,1.731479161364424,52.0,528.0,76,7,1.2575303611646493,1994,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,402000
4.0,-1.3552551742890226,940,0,0.9297186414691201,-0.1391166999829041,55.0,0.0,192,6,-0.21574420018602433,1911,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,130000
3.0,0.8628183714963475,305,504,-0.8548980170088625,-0.20257054540375383,75.0,260.0,0,7,0.12919518935566868,1964,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,145000
3.0,0.698783231296352,506,264,-0.7968804690531535,0.09075298068941967,80.0,0.0,80,7,0.17579567047276284,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,147000
3.0,0.49838247871098174,432,0,-1.5687815091259727,0.2642550851969154,70.0,0.0,0,5,-0.39381253228281793,1971,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,115000
3.0,-1.3552551742890226,994,442,0.6717664191324216,-0.38697857827241783,60.0,0.0,60,5,-0.09158609502932766,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,189000
4.0,-1.3552551742890226,1632,576,0.3674248816054697,1.731479161364424,100.0,0.0,0,4,1.2635192723946285,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,143000
4.0,0.9923218562062983,384,624,1.7965654858732159,0.31880693961592954,90.0,0.0,243,7,1.0419206722158123,1974,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,240000
2.0,0.9544892186967153,410,626,-0.2915167633730713,-1.1705363268869113,34.0,166.0,62,5,0.6105803834416816,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,230000
3.0,0.7637302011051964,76,564,0.8656911020905733,0.20546687968467856,107.0,0.0,39,5,-0.6691204807882336,1992,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,190000
3.0,0.7983873483903641,761,606,0.07850221500779163,-0.1677024179112573,70.0,109.0,35,5,0.9418237813590503,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,213000
2.0,0.26481918894478784,140,0,-2.1766091950457156,-1.0474103276572932,50.0,0.0,0,7,-1.542246270152917,1940,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,82500
3.0,1.0817118174155937,625,856,0.5145773456264809,0.08893722333345368,76.0,262.0,26,5,1.4241171358776512,2004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,274900
3.0,0.41809843558379484,363,308,-0.39754806975153295,-0.27887437645616536,70.0,0.0,0,6,0.514901988208274,1960,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,155000
1.0,1.421092961583692,356,1134,1.128527922140723,1.598113041302337,49.0,0.0,267,5,2.122196298960476,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,423000
3.0,0.397299709468974,504,288,-1.5687815091259727,0.08266991649428714,120.0,0.0,0,7,-0.39381253228281793,1972,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,128500
3.0,0.9779625084995764,168,836,1.2518244760227741,0.4078242932081237,96.0,154.0,102,5,0.15585339778241641,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,335000
2.0,1.2931508938760043,168,757,0.35249441670005044,0.5958986978147011,89.0,0.0,114,5,1.247542210511834,1994,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,262000
3.0,0.955974847212717,134,384,-1.0035363452570456,0.3892378570327356,70.0,0.0,0,5,0.012745308526669292,1965,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,129500
3.0,-1.3552551742890226,884,434,1.0374783419971834,0.07150046220681708,69.0,180.0,48,5,-0.34655585218273255,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,222500
3.0,0.5049075160223065,0,481,0.09891905303809427,0.08044116089006519,30.0,0.0,30,5,0.9848309922201953,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,270000
2.0,0.9544892186967153,410,626,-0.2915167633730713,-1.146727187908908,34.0,166.0,62,5,0.6105803834416816,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,207500
3.0,0.43259182602939195,143,539,0.5673078547334865,0.4738300072842752,90.0,365.0,0,6,-0.7883736518001254,1968,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,175000
4.0,-0.47357829059908174,422,833,1.171616088401074,0.6964813929259082,103.0,0.0,192,5,0.15585339778241641,1991,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,238000
6.0,0.12241139641652074,570,0,0.5198920463597088,-0.9221000543774707,55.0,0.0,184,6,-0.5956365191717323,1912,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,135900
